1.6192056305840836,-2.219205630540826
1.6149394271666433,-2.2149394275333747
1.6104853368013148,-2.2104853367415074
1.6062978406817061,-2.2062978407399445
1.6019309472843504,-2.2019309471857285
1.597681957190828,-2.1976819575130007
1.5934963060694616,-2.1934963063238744
1.58923967184471,-2.189239671919147
1.585000334592609,-2.1850003344762077
1.5808689007683627,-2.180868900421177
1.5767816679451252,-2.1767816677224117
1.5726176142967723,-2.17261761395162
1.5687151451649815,-2.1687151451958253
1.564599281923603,-2.1645992822169227
1.5606688362951164,-2.1606688363034894
1.556743891905613,-2.156743892286662
1.55286425205395,-2.1528642522481305
1.5491135635687174,-2.149113563701267
1.54536574740106,-2.1453657475147447
1.5416621824883325,-2.141662182451534
1.5381476428447423,-2.1381476430367976
1.5346466902232916,-2.134646690118065
1.5313552001044066,-2.1313551999885276
1.5280011113855023,-2.128001111532109
1.524784916100829,-2.1247849160955563
1.521609874963951,-2.1216098751152663
1.5186404684350452,-2.1186404683166153
1.5158569682940313,-2.1158569679948775
1.512956589468486,-2.1129565896053553
1.5101556637714382,-2.11015566396711
1.507532634354753,-2.107532634426828
1.5049234798648363,-2.1049234802755383
1.502594071465613,-2.102594071602268
1.5003017454703989,-2.1003017453253507
1.4982863353295142,-2.0982863349739125
1.4964597982135488,-2.0964597980573947
1.4946706514984864,-2.094670651689146
1.4932547588848055,-2.093254759303235
1.4922032162936099,-2.0922032160807174
1.4915548204790932,-2.091554820839116
1.4912069746615049,-2.0912069738334638
1.491487403712269,-2.0914874038240403
1.4921368454556005,-2.092136845301122
1.493213438413331,-2.0932134383572127
1.4946595396753526,-2.09465953965906
1.4962430876517951,-2.096243087617658
1.498247598275293,-2.0982475981932405
1.5002862409795636,-2.1002862409985847
1.502516794539953,-2.1025167944119874
1.5050247992342174,-2.1050247992704927
1.5075221718580314,-2.1075221717128745
1.510127984797071,-2.1101279846771086
1.5129235750873502,-2.112923575065186
1.5158329285001293,-2.1158329284706503
1.5187142057316536,-2.1187142055007997
1.521724557459834,-2.1217245574634456
1.5248171847180894,-2.124817184403519
1.5280545621911323,-2.1280545620367675
1.5312943374428039,-2.1312943372035713
1.5346916330226037,-2.134691633041396
1.5382056604455192,-2.1382056604851907
1.5416949038776437,-2.1416949038317465
1.5454431536969193,-2.1454431535000413
1.5490706482431653,-2.1490706482756816
1.5528950725454262,-2.1528950725188567
1.5567198660576644,-2.156719866103487
1.5606090449826966,-2.1606090449964612
